Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Background,Peak Rank,Average Mass Error PPM
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT0-pos_A,123.1145,1,123.1145,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT0-pos_B,123.1145,1,123.1145,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT0-pos_C,123.1145,1,123.1145,1,precursor,5.36,1493,0,1,-4.1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT12-pos_A,123.1145,1,123.1145,1,precursor,7.89,16039,0,1,0
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT12-pos_B,123.1145,1,123.1145,1,precursor,7.93,95202,0,1,-1.3
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT12-pos_C,123.1145,1,123.1145,1,precursor,7.99,19202,0,1,-0.7
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT24-pos_A,123.1145,1,123.1145,1,precursor,8.04,74163,0,1,-0.4
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT24-pos_B,123.1145,1,123.1145,1,precursor,8.06,22807,0,1,-1.1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT24-pos_C,123.1145,1,123.1145,1,precursor,7.82,8199,0,1,-0.6
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT48-pos_A,123.1145,1,123.1145,1,precursor,9.27,1905,0,1,-5.1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT48-pos_B,123.1145,1,123.1145,1,precursor,7.93,19270,0,1,-1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT48-pos_C,123.1145,1,123.1145,1,precursor,6.97,1063,0,1,1.9
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT5-pos_A,123.1145,1,123.1145,1,precursor,7.95,12185,0,1,0.3
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT5-pos_B,123.1145,1,123.1145,1,precursor,8.08,6750,0,1,-4.1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MT5-pos_C,123.1145,1,123.1145,1,precursor,7.97,8041,0,1,-0.4
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,123.1145,1,123.1145,1,precursor,7.95,49100,0,1,-0.9
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,123.1145,1,123.1145,1,precursor,7.95,84516,0,1,-2.1
"DL-Proline, D7",Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,123.1145,1,123.1145,1,precursor,7.92,66853,0,1,-2.1
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix1InH2O_1,126.1365,1,126.1365,1,precursor,0.02,5909,0,1,-2.4
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix1InH2O_2,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix2InH2O_1,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix2InH2O_2,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Std_H2OinMatrix_1,126.1365,1,126.1365,1,precursor,0.04,5103,0,1,-0.4
"DL-Valine, D8",Internal Standards,200605_Std_H2OinMatrix_2,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full1,126.1365,1,126.1365,1,precursor,9.43,11182509,0,1,1.7
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full2,126.1365,1,126.1365,1,precursor,9.41,9982315,0,1,1.8
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full3,126.1365,1,126.1365,1,precursor,9.32,9005206,0,1,1
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full4,126.1365,1,126.1365,1,precursor,9.27,9074782,0,1,0
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full5,126.1365,1,126.1365,1,precursor,9.27,9514765,0,1,0.2
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Full6pos,126.1365,1,126.1365,1,precursor,9.25,6476588,10329,1,0
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half1,126.1365,1,126.1365,1,precursor,9.36,5817208,0,1,1.8
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half2,126.1365,1,126.1365,1,precursor,9.32,5522313,0,1,1.5
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half3,126.1365,1,126.1365,1,precursor,9.21,5657029,0,1,1.2
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half4,126.1365,1,126.1365,1,precursor,9.15,6518719,61977,1,-0.4
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half5,126.1365,1,126.1365,1,precursor,9.07,8520654,0,1,0.4
"DL-Valine, D8",Internal Standards,200605_Poo_TruePooGBT_Half6pos,126.1365,1,126.1365,1,precursor,9.05,6015833,18926,1,0.2
"DL-Valine, D8",Internal Standards,200605_Poo_QC2_1,126.1365,1,126.1365,1,precursor,9.43,4189884,0,1,1.7
"DL-Valine, D8",Internal Standards,200605_Poo_QC2_2,126.1365,1,126.1365,1,precursor,9.41,3915771,0,1,1.8
"DL-Valine, D8",Internal Standards,200605_Poo_QC2_3,126.1365,1,126.1365,1,precursor,9.33,3286102,0,1,1
"DL-Valine, D8",Internal Standards,200605_Poo_QC2_4,126.1365,1,126.1365,1,precursor,9.33,3420152,0,1,-0.1
"DL-Valine, D8",Internal Standards,200605_Poo_QC2_5,126.1365,1,126.1365,1,precursor,9.24,3454236,0,1,0.5
"DL-Valine, D8",Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,126.1365,1,126.1365,1,precursor,8.9,972,0,1,2
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT0-pos_A,126.1365,1,126.1365,1,precursor,#N/A,#N/A,#N/A,#N/A,#N/A
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT0-pos_B,126.1365,1,126.1365,1,precursor,21.58,5848,0,1,0.9
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT0-pos_C,126.1365,1,126.1365,1,precursor,7.61,1559,0,1,-0.5
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT12-pos_A,126.1365,1,126.1365,1,precursor,6.87,1209,0,1,5.2
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT12-pos_B,126.1365,1,126.1365,1,precursor,17.01,1268,0,1,6.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT12-pos_C,126.1365,1,126.1365,1,precursor,9.08,1655,0,1,-9.2
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT36-pos_A,126.1365,1,126.1365,1,precursor,8,17925,0,1,-1.5
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT36-pos_B,126.1365,1,126.1365,1,precursor,2.54,2177,0,1,0.7
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT36-pos_C,126.1365,1,126.1365,1,precursor,6.64,995,0,1,2.2
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT4-pos_A,126.1365,1,126.1365,1,precursor,10.71,1526,0,1,-7
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT4-pos_B,126.1365,1,126.1365,1,precursor,9.8,864,0,1,-0.9
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT4-pos_C,126.1365,1,126.1365,1,precursor,13.63,1170,0,1,-0.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT50-pos_A,126.1365,1,126.1365,1,precursor,19.58,1042,0,1,-0.1
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT50-pos_B,126.1365,1,126.1365,1,precursor,10.91,1237,0,1,0.8
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT50-pos_C,126.1365,1,126.1365,1,precursor,14.84,1322,0,1,-8.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT8-pos_A,126.1365,1,126.1365,1,precursor,14.5,1142,0,1,0.1
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT8-pos_B,126.1365,1,126.1365,1,precursor,11.99,1233,0,1,-5.8
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MT8-pos_C,126.1365,1,126.1365,1,precursor,2.06,1252,0,1,-1.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MTlong-pos_A,126.1365,1,126.1365,1,precursor,5.13,918,0,1,2.5
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MTlong-pos_B,126.1365,1,126.1365,1,precursor,5.06,1183,0,1,-4.1
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate1MTlong-pos_C,126.1365,1,126.1365,1,precursor,8.14,12893,0,1,2.8
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT0-pos_A,126.1365,1,126.1365,1,precursor,14.1,1386,0,1,3.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT0-pos_B,126.1365,1,126.1365,1,precursor,3.3,1200,0,1,-0.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT0-pos_C,126.1365,1,126.1365,1,precursor,6.2,2640,0,1,-0.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT12-pos_A,126.1365,1,126.1365,1,precursor,0.07,1734,0,1,-4.9
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT12-pos_B,126.1365,1,126.1365,1,precursor,8.76,1201,0,1,-4.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT12-pos_C,126.1365,1,126.1365,1,precursor,3.96,1147,0,1,0.4
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT24-pos_A,126.1365,1,126.1365,1,precursor,8.59,1100,0,1,0.1
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT24-pos_B,126.1365,1,126.1365,1,precursor,2.2,1165,0,1,3.1
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT24-pos_C,126.1365,1,126.1365,1,precursor,8.16,4672,0,1,-0.4
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT48-pos_A,126.1365,1,126.1365,1,precursor,9.61,1244,0,1,3.5
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT48-pos_B,126.1365,1,126.1365,1,precursor,7.54,1283,0,1,-0.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT48-pos_C,126.1365,1,126.1365,1,precursor,0.34,2938,0,1,8.9
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT5-pos_A,126.1365,1,126.1365,1,precursor,14.47,1204,0,1,0.2
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT5-pos_B,126.1365,1,126.1365,1,precursor,8.4,1040,0,1,3.6
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MT5-pos_C,126.1365,1,126.1365,1,precursor,11.59,1201,0,1,6.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,126.1365,1,126.1365,1,precursor,2.16,1059,0,1,1.5
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,126.1365,1,126.1365,1,precursor,8.33,1223,0,1,1.3
"DL-Valine, D8",Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,126.1365,1,126.1365,1,precursor,8.61,950,0,1,-8.5
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix1InH2O_1,133.0989,1,133.0989,1,precursor,8.22,100070,0,1,1.6
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix1InH2O_2,133.0989,1,133.0989,1,precursor,7.73,241757,0,1,1.1
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,133.0989,1,133.0989,1,precursor,8.3,43081,0,1,1
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,133.0989,1,133.0989,1,precursor,7.35,300434,0,1,2.6
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix2InH2O_1,133.0989,1,133.0989,1,precursor,10.08,5886053,0,1,3.4
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix2InH2O_2,133.0989,1,133.0989,1,precursor,10.08,6874022,0,1,2.3
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,133.0989,1,133.0989,1,precursor,10.06,5847072,0,1,3.9
"L-Isoleucine, 15N",Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,133.0989,1,133.0989,1,precursor,8.17,10102,0,1,-7.9
"L-Isoleucine, 15N",Internal Standards,200605_Std_H2OinMatrix_1,133.0989,1,133.0989,1,precursor,10.1,280610,0,1,3.6
"L-Isoleucine, 15N",Internal Standards,200605_Std_H2OinMatrix_2,133.0989,1,133.0989,1,precursor,10.07,431299,0,1,2.8
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full1,133.0989,1,133.0989,1,precursor,8.2,11147893,0,1,2.3
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full2,133.0989,1,133.0989,1,precursor,8.22,12025395,0,1,2.5
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full3,133.0989,1,133.0989,1,precursor,8.11,12858643,0,1,1.9
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full4,133.0989,1,133.0989,1,precursor,8.01,13203074,0,1,0.7
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full5,133.0989,1,133.0989,1,precursor,7.98,12694369,2807,1,1.1
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Full6pos,133.0989,1,133.0989,1,precursor,7.9,7061035,3030,1,0
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half1,133.0989,1,133.0989,1,precursor,8.23,5198058,0,1,2.7
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half2,133.0989,1,133.0989,1,precursor,8.16,5905008,0,1,2.5
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half3,133.0989,1,133.0989,1,precursor,8.09,5955400,0,1,2.2
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half4,133.0989,1,133.0989,1,precursor,8.02,6493653,0,1,0.7
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half5,133.0989,1,133.0989,1,precursor,7.95,6386838,0,1,1.6
"L-Isoleucine, 15N",Internal Standards,200605_Poo_TruePooGBT_Half6pos,133.0989,1,133.0989,1,precursor,7.91,3595566,0,1,0.1
"L-Isoleucine, 15N",Internal Standards,200605_Poo_QC2_1,133.0989,1,133.0989,1,precursor,8.27,4476294,0,1,2.4
"L-Isoleucine, 15N",Internal Standards,200605_Poo_QC2_2,133.0989,1,133.0989,1,precursor,8.19,4285929,0,1,2.8
"L-Isoleucine, 15N",Internal Standards,200605_Poo_QC2_3,133.0989,1,133.0989,1,precursor,8.08,4605345,0,1,2.1
"L-Isoleucine, 15N",Internal Standards,200605_Poo_QC2_4,133.0989,1,133.0989,1,precursor,8.06,4586897,0,1,1.4
"L-Isoleucine, 15N",Internal Standards,200605_Poo_QC2_5,133.0989,1,133.0989,1,precursor,8,3186763,0,1,1.8
"L-Isoleucine, 15N",Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,133.0989,1,133.0989,1,precursor,7.5,2655,0,1,2.1
"L-Isoleucine, 15N",Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,133.0989,1,133.0989,1,precursor,9.5,2109,0,1,1.5
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT0-pos_A,133.0989,1,133.0989,1,precursor,10.1,385992,0,1,-0.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT0-pos_B,133.0989,1,133.0989,1,precursor,10.14,422658,0,1,0.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT0-pos_C,133.0989,1,133.0989,1,precursor,10.06,770779,0,1,-0.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT12-pos_A,133.0989,1,133.0989,1,precursor,10.11,334852,0,1,-0.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT12-pos_B,133.0989,1,133.0989,1,precursor,10.09,276407,0,1,2.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT12-pos_C,133.0989,1,133.0989,1,precursor,10.08,383311,0,1,-0.5
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT36-pos_A,133.0989,1,133.0989,1,precursor,8.2,4756,0,1,1.5
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT36-pos_B,133.0989,1,133.0989,1,precursor,10.11,508580,0,1,2.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT36-pos_C,133.0989,1,133.0989,1,precursor,10.07,812642,0,1,0.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT4-pos_A,133.0989,1,133.0989,1,precursor,10.13,300346,0,1,1.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT4-pos_B,133.0989,1,133.0989,1,precursor,10.12,487179,0,1,2
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT4-pos_C,133.0989,1,133.0989,1,precursor,10.09,601724,0,1,0.5
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT50-pos_A,133.0989,1,133.0989,1,precursor,10.12,378334,0,1,1
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT50-pos_B,133.0989,1,133.0989,1,precursor,10.09,256063,0,1,0.8
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT50-pos_C,133.0989,1,133.0989,1,precursor,10.08,312649,0,1,0.2
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT8-pos_A,133.0989,1,133.0989,1,precursor,10.08,300826,0,1,-0.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT8-pos_B,133.0989,1,133.0989,1,precursor,10.13,295359,0,1,1.7
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MT8-pos_C,133.0989,1,133.0989,1,precursor,10.12,617651,0,1,0.8
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MTlong-pos_A,133.0989,1,133.0989,1,precursor,10.12,292453,0,1,2
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MTlong-pos_B,133.0989,1,133.0989,1,precursor,10.12,389849,0,1,1.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate1MTlong-pos_C,133.0989,1,133.0989,1,precursor,10.1,547020,0,1,0.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT0-pos_A,133.0989,1,133.0989,1,precursor,7.44,21152,0,1,0.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT0-pos_B,133.0989,1,133.0989,1,precursor,7.43,36015,0,1,1.1
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT0-pos_C,133.0989,1,133.0989,1,precursor,7.48,25204,0,1,0.7
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT12-pos_A,133.0989,1,133.0989,1,precursor,10.14,227344,0,1,1.1
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT12-pos_B,133.0989,1,133.0989,1,precursor,10.08,324320,0,1,-0.3
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT12-pos_C,133.0989,1,133.0989,1,precursor,10.06,90207,0,1,1.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT24-pos_A,133.0989,1,133.0989,1,precursor,10.11,180813,0,1,1.1
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT24-pos_B,133.0989,1,133.0989,1,precursor,10.12,284760,0,1,1.5
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT24-pos_C,133.0989,1,133.0989,1,precursor,10.1,340218,0,1,0
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT48-pos_A,133.0989,1,133.0989,1,precursor,10.11,267324,0,1,0.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT48-pos_B,133.0989,1,133.0989,1,precursor,10.13,251920,0,1,0.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT48-pos_C,133.0989,1,133.0989,1,precursor,10.11,254007,0,1,1.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT5-pos_A,133.0989,1,133.0989,1,precursor,10.11,225823,0,1,1.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT5-pos_B,133.0989,1,133.0989,1,precursor,8.17,2490,0,1,0.2
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MT5-pos_C,133.0989,1,133.0989,1,precursor,8.4,2095,0,1,1.2
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MTlong-pos_A,133.0989,1,133.0989,1,precursor,7.7,15009,0,1,0.9
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MTlong-pos_B,133.0989,1,133.0989,1,precursor,7.51,23244,0,1,-0.4
"L-Isoleucine, 15N",Internal Standards,200605_Smp_GBTFate2MTlong-pos_C,133.0989,1,133.0989,1,precursor,10.09,364616,0,1,0.5
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix1InH2O_1,153.0771,1,153.0771,1,precursor,7.97,66178,0,1,0
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix1InH2O_2,153.0771,1,153.0771,1,precursor,11.76,178578,0,1,-0.2
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix1InMatrix_1,153.0771,1,153.0771,1,precursor,7.35,93648,0,1,1
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix1InMatrix_2,153.0771,1,153.0771,1,precursor,0.08,1126977,0,1,0.4
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix2InH2O_1,153.0771,1,153.0771,1,precursor,8.56,300921,0,1,0.1
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix2InH2O_2,153.0771,1,153.0771,1,precursor,8.58,845641,0,1,-0.8
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix2InMatrix_1,153.0771,1,153.0771,1,precursor,8.54,392975,0,1,1
"L-Methionine, D3",Internal Standards,200605_Std_4uMStdsMix2InMatrix_2,153.0771,1,153.0771,1,precursor,8.61,907364,0,1,-0.9
"L-Methionine, D3",Internal Standards,200605_Std_H2OinMatrix_1,153.0771,1,153.0771,1,precursor,0.1,876200,0,1,1
"L-Methionine, D3",Internal Standards,200605_Std_H2OinMatrix_2,153.0771,1,153.0771,1,precursor,5.34,123866,33897,1,-0.2
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full1,153.0771,1,153.0771,1,precursor,8.42,30429740,0,1,1.2
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full2,153.0771,1,153.0771,1,precursor,8.3,29221672,249414,1,1.4
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full3,153.0771,1,153.0771,1,precursor,8.11,29562910,417430,1,0.7
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full4,153.0771,1,153.0771,1,precursor,8,28855668,325568,1,-0.6
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full5,153.0771,1,153.0771,1,precursor,7.98,29642846,71397,1,-0.3
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Full6pos,153.0771,1,153.0771,1,precursor,7.88,15568549,0,1,-0.4
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half1,153.0771,1,153.0771,1,precursor,8.39,14664969,0,1,1.6
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half2,153.0771,1,153.0771,1,precursor,8.3,15877559,352509,1,1.2
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half3,153.0771,1,153.0771,1,precursor,8.15,16899926,62661,1,0.8
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half4,153.0771,1,153.0771,1,precursor,7.93,17881768,205445,1,-0.8
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half5,153.0771,1,153.0771,1,precursor,7.84,17921918,0,1,0.1
"L-Methionine, D3",Internal Standards,200605_Poo_TruePooGBT_Half6pos,153.0771,1,153.0771,1,precursor,7.88,10872818,12236,1,-0.3
"L-Methionine, D3",Internal Standards,200605_Poo_QC2_1,153.0771,1,153.0771,1,precursor,8.45,13686992,0,1,1.3
"L-Methionine, D3",Internal Standards,200605_Poo_QC2_2,153.0771,1,153.0771,1,precursor,8.42,13042381,0,1,1.4
"L-Methionine, D3",Internal Standards,200605_Poo_QC2_3,153.0771,1,153.0771,1,precursor,7.95,2780770,0,1,0.6
"L-Methionine, D3",Internal Standards,200605_Poo_QC2_4,153.0771,1,153.0771,1,precursor,8.14,14109942,0,1,-0.4
"L-Methionine, D3",Internal Standards,200605_Poo_QC2_5,153.0771,1,153.0771,1,precursor,7.95,1523325,3809602,1,0.2
"L-Methionine, D3",Internal Standards,200605_Blk_GBTFate1MBlk-pos_A,153.0771,1,153.0771,1,precursor,7.81,13522,30807,1,0.2
"L-Methionine, D3",Internal Standards,200605_Blk_GBTFate1MBlk-pos_B,153.0771,1,153.0771,1,precursor,2.86,47825,0,1,0.6
"L-Methionine, D3",Internal Standards,200605_Smp_GBTFate1MT0-pos_A,153.0771,1,153.0771,1,precursor,7.98,6731,0,1,-1.4
"L-Methionine, D3",Internal Standards,200605_Smp_GBTFate1MT0-pos_B,153.0771,1,153.0771,1,precursor,12.91,43122,0,1,-0.6
"L-Methionine, D3",Internal Standards,200605_Smp_GBTFate1MT0-pos_C,153.0771,1,153.0771,1,precursor,8.29,34968,0,1,-1.6
"L-Methionine, D3",Internal Standards,200605_Smp_GBTFate1MT12-pos_A,153.0771,1,153.0771,1,precursor,7.95,8225,0,1,-0.1
"L-Methionine, D3",Internal Standards,200605_Smp_GBTFate1MT12-pos_B,153.0771,1,153.0771,1,precursor,5.81,41921,0,1,1
