Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Fraction1,N.lab,C.lab,runDate,type,SampID,ionization,rep,Timepoint,Experiment,Blk.flag,ppm.flag,size.flag,RT.check,all.flags,rawArea,iso.mz,RT..min.,Column,Blk.Max.Area,Area.less.blk
Isethionic acid,200605_Std_4uMStdsMix1InH2O_2,Isethionic acid_13C-0,2.59,NA,0,129339,HILICNeg,0,0,200605,Std,4uMStdsMix1InH2O,2,NA,NA,StdsM,comparable to blank,ok,ok,bad RT,something is wrong,265485,124.990857,7.2,HILIC,3105411,NA
Isethionic acid,200605_Std_4uMStdsMix1InMatrix_1,Isethionic acid_13C-0,7.42,93994240,0,3695398,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,93994240,124.990857,7.2,HILIC,3105411,90888829
Isethionic acid,200605_Std_4uMStdsMix1InMatrix_2,Isethionic acid_13C-0,6,164459008,0,3696838,HILICNeg,0,0,200605,Std,4uMStdsMix1InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,164459008,124.990857,7.2,HILIC,3105411,161353597
Isethionic acid,200605_Std_4uMStdsMix2InH2O_1,Isethionic acid_13C-0,7.28,303662048,3093223,17169582,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,303662048,124.990857,7.2,HILIC,3105411,300556637
Isethionic acid,200605_Std_4uMStdsMix2InH2O_2,Isethionic acid_13C-0,5.98,568841984,3315052,25142114,HILICNeg,0,0,200605,Std,4uMStdsMix2InH2O,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,568841984,124.990857,7.2,HILIC,3105411,565736573
Isethionic acid,200605_Std_4uMStdsMix2InMatrix_1,Isethionic acid_13C-0,7.4,364788064,1306036,14703220,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,1,NA,NA,StdsM,ok,ok,ok,ok,all ok,364788064,124.990857,7.2,HILIC,3105411,361682653
Isethionic acid,200605_Std_4uMStdsMix2InMatrix_2,Isethionic acid_13C-0,6.29,726046272,3011396,16372494,HILICNeg,0,0,200605,Std,4uMStdsMix2InMatrix,2,NA,NA,StdsM,ok,ok,ok,ok,all ok,726046272,124.990857,7.2,HILIC,3105411,722940861
Isethionic acid,200605_Std_H2OinMatrix_1,Isethionic acid_13C-0,7.42,118194032,0,4536196,HILICNeg,0,0,200605,Std,H2OinMatrix,1,NA,NA,inMat,ok,ok,ok,ok,all ok,118194032,124.990857,7.2,HILIC,3105411,115088621
Isethionic acid,200605_Std_H2OinMatrix_2,Isethionic acid_13C-0,6.12,226894288,0,5992945,HILICNeg,0,0,200605,Std,H2OinMatrix,2,NA,NA,inMat,ok,ok,ok,ok,all ok,226894288,124.990857,7.2,HILIC,3105411,223788877
Isethionic acid,200605_Blk_GBTFate1MBlk_B_20200607110426,Isethionic acid_13C-0,6.94,NA,0,31899,HILICNeg,0,0,200605,Blk,GBTFate1MBlk,B,20200607110426,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,39036,124.990857,7.2,HILIC,3105411,NA
Isethionic acid,200605_Blk_GBTFate1MBlk-neg_A,Isethionic acid_13C-0,6.93,NA,0,89483,HILICNeg,0,0,200605,Blk,GBTFate1MBlk,neg,A,NA,Fate1,comparable to blank,ok,ok,ok,something is wrong,910319,124.990857,7.2,HILIC,3105411,NA
Isethionic acid,200605_Poo_TruePooGBT_Full1,Isethionic acid_13C-1,7.5,3111316,0,181024,HILICNeg,0,1,200605,Poo,TruePooGBT,Full1,NA,NA,ePooG,ok,ok,ok,ok,all ok,3111316,125.994211,7.2,HILIC,0,3111316
Isethionic acid,200605_Poo_TruePooGBT_Full2,Isethionic acid_13C-1,7.28,3431615,0,160813,HILICNeg,0,1,200605,Poo,TruePooGBT,Full2,NA,NA,ePooG,ok,ok,ok,ok,all ok,3431615,125.994211,7.2,HILIC,0,3431615
Isethionic acid,200605_Poo_TruePooGBT_Full3,Isethionic acid_13C-1,6.84,3882196,0,185671,HILICNeg,0,1,200605,Poo,TruePooGBT,Full3,NA,NA,ePooG,ok,ok,ok,ok,all ok,3882196,125.994211,7.2,HILIC,0,3882196
Isethionic acid,200605_Poo_TruePooGBT_Full4,Isethionic acid_13C-1,6.78,NA,0,182111,HILICNeg,0,1,200605,Poo,TruePooGBT,Full4,NA,NA,ePooG,ok,ok,ok,bad RT,something is wrong,2953021,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Poo_TruePooGBT_Full5,Isethionic acid_13C-1,6.15,6243318,0,220054,HILICNeg,0,1,200605,Poo,TruePooGBT,Full5,NA,NA,ePooG,ok,ok,ok,ok,all ok,6243318,125.994211,7.2,HILIC,0,6243318
Isethionic acid,200605_Poo_TruePooGBT_Full6neg,Isethionic acid_13C-1,6.34,754341,504850,130208,HILICNeg,0,1,200605,Poo,TruePooGBT,Full6neg,NA,NA,ePooG,ok,ok,ok,ok,all ok,754341,125.994211,7.2,HILIC,0,754341
Isethionic acid,200605_Poo_TruePooGBT_Half1,Isethionic acid_13C-1,7.41,589156,0,127586,HILICNeg,0,1,200605,Poo,TruePooGBT,Half1,NA,NA,ePooG,ok,ok,ok,ok,all ok,589156,125.994211,7.2,HILIC,0,589156
Isethionic acid,200605_Poo_TruePooGBT_Half2,Isethionic acid_13C-1,7.07,844327,0,127577,HILICNeg,0,1,200605,Poo,TruePooGBT,Half2,NA,NA,ePooG,ok,ok,ok,ok,all ok,844327,125.994211,7.2,HILIC,0,844327
Isethionic acid,200605_Poo_TruePooGBT_Half3,Isethionic acid_13C-1,6.77,843574,0,137009,HILICNeg,0,1,200605,Poo,TruePooGBT,Half3,NA,NA,ePooG,ok,ok,ok,ok,all ok,843574,125.994211,7.2,HILIC,0,843574
Isethionic acid,200605_Poo_TruePooGBT_Half4,Isethionic acid_13C-1,6.69,1319367,0,130481,HILICNeg,0,1,200605,Poo,TruePooGBT,Half4,NA,NA,ePooG,ok,ok,ok,ok,all ok,1319367,125.994211,7.2,HILIC,0,1319367
Isethionic acid,200605_Poo_TruePooGBT_Half5,Isethionic acid_13C-1,6.33,1358445,0,139709,HILICNeg,0,1,200605,Poo,TruePooGBT,Half5,NA,NA,ePooG,ok,ok,ok,ok,all ok,1358445,125.994211,7.2,HILIC,0,1358445
Isethionic acid,200605_Poo_TruePooGBT_Half6neg,Isethionic acid_13C-1,6.31,358149,104666,73016,HILICNeg,0,1,200605,Poo,TruePooGBT,Half6neg,NA,NA,ePooG,ok,ok,ok,ok,all ok,358149,125.994211,7.2,HILIC,0,358149
Isethionic acid,200605_Poo_QC2_1,Isethionic acid_13C-1,7.53,7643887,0,309471,HILICNeg,0,1,200605,Poo,QC2,1,NA,NA,,ok,ok,ok,ok,all ok,7643887,125.994211,7.2,HILIC,0,7643887
Isethionic acid,200605_Poo_QC2_2,Isethionic acid_13C-1,7.41,7794151,0,314330,HILICNeg,0,1,200605,Poo,QC2,2,NA,NA,,ok,ok,ok,ok,all ok,7794151,125.994211,7.2,HILIC,0,7794151
Isethionic acid,200605_Poo_QC2_3,Isethionic acid_13C-1,6.83,8848950,0,264672,HILICNeg,0,1,200605,Poo,QC2,3,NA,NA,,ok,ok,ok,ok,all ok,8848950,125.994211,7.2,HILIC,0,8848950
Isethionic acid,200605_Poo_QC2_4,Isethionic acid_13C-1,6.62,9934957,0,297756,HILICNeg,0,1,200605,Poo,QC2,4,NA,NA,,ok,ok,ok,ok,all ok,9934957,125.994211,7.2,HILIC,0,9934957
Isethionic acid,200605_Poo_QC2_5,Isethionic acid_13C-1,6.23,12125950,0,323636,HILICNeg,0,1,200605,Poo,QC2,5,NA,NA,,ok,ok,ok,ok,all ok,12125950,125.994211,7.2,HILIC,0,12125950
Isethionic acid,200605_Blk_GBTFate1MBlk-IS_A,Isethionic acid_13C-1,2.86,NA,0,62498,HILICNeg,0,1,200605,Blk,GBTFate1MBlk,IS,A,NA,Fate1,ok,ok,ok,bad RT,something is wrong,61637,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Blk_GBTFate1MBlk-IS_B,Isethionic acid_13C-1,10.75,NA,0,41940,HILICNeg,0,1,200605,Blk,GBTFate1MBlk,IS,B,NA,Fate1,ok,ok,ok,bad RT,something is wrong,63850,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT0-IS_A,Isethionic acid_13C-1,6.67,900441,444900,127321,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,A,0,Fate1,ok,ok,ok,ok,all ok,900441,125.994211,7.2,HILIC,0,900441
Isethionic acid,200605_Smp_GBTFate1MT0-IS_B,Isethionic acid_13C-1,7.25,595182,0,111219,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,B,0,Fate1,ok,ok,ok,ok,all ok,595182,125.994211,7.2,HILIC,0,595182
Isethionic acid,200605_Smp_GBTFate1MT0-IS_C,Isethionic acid_13C-1,6.57,NA,0,129367,HILICNeg,0,1,200605,Smp,GBTFate1MT0,IS,C,0,Fate1,ok,ok,ok,bad RT,something is wrong,987076,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT12-IS_A,Isethionic acid_13C-1,7.3,4331942,0,132787,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,A,12,Fate1,ok,ok,ok,ok,all ok,4331942,125.994211,7.2,HILIC,0,4331942
Isethionic acid,200605_Smp_GBTFate1MT12-IS_B,Isethionic acid_13C-1,7.27,1367413,0,111195,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,B,12,Fate1,ok,ok,ok,ok,all ok,1367413,125.994211,7.2,HILIC,0,1367413
Isethionic acid,200605_Smp_GBTFate1MT12-IS_C,Isethionic acid_13C-1,6.15,2295786,0,144320,HILICNeg,0,1,200605,Smp,GBTFate1MT12,IS,C,12,Fate1,ok,ok,ok,ok,all ok,2295786,125.994211,7.2,HILIC,0,2295786
Isethionic acid,200605_Smp_GBTFate1MT36-IS_A,Isethionic acid_13C-1,7.24,5169036,0,244919,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,A,36,Fate1,ok,ok,ok,ok,all ok,5169036,125.994211,7.2,HILIC,0,5169036
Isethionic acid,200605_Smp_GBTFate1MT36-IS_B,Isethionic acid_13C-1,7.2,2701818,0,194108,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,B,36,Fate1,ok,ok,ok,ok,all ok,2701818,125.994211,7.2,HILIC,0,2701818
Isethionic acid,200605_Smp_GBTFate1MT36-IS_C,Isethionic acid_13C-1,6.89,NA,825115,125991,HILICNeg,0,1,200605,Smp,GBTFate1MT36,IS,C,36,Fate1,ok,ok,ok,bad RT,something is wrong,910050,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT4-IS_A,Isethionic acid_13C-1,7.27,516337,0,110732,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,A,4,Fate1,ok,ok,ok,ok,all ok,516337,125.994211,7.2,HILIC,0,516337
Isethionic acid,200605_Smp_GBTFate1MT4-IS_B,Isethionic acid_13C-1,7.31,2985988,0,178973,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,B,4,Fate1,ok,ok,ok,ok,all ok,2985988,125.994211,7.2,HILIC,0,2985988
Isethionic acid,200605_Smp_GBTFate1MT4-IS_C,Isethionic acid_13C-1,7.11,1542232,0,134895,HILICNeg,0,1,200605,Smp,GBTFate1MT4,IS,C,4,Fate1,ok,ok,ok,ok,all ok,1542232,125.994211,7.2,HILIC,0,1542232
Isethionic acid,200605_Smp_GBTFate1MT50-IS_A,Isethionic acid_13C-1,6.91,5999783,0,215159,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,A,50,Fate1,ok,ok,ok,ok,all ok,5999783,125.994211,7.2,HILIC,0,5999783
Isethionic acid,200605_Smp_GBTFate1MT50-IS_B,Isethionic acid_13C-1,6.78,NA,0,219693,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,B,50,Fate1,ok,ok,ok,bad RT,something is wrong,5494210,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT50-IS_C,Isethionic acid_13C-1,6.56,8775095,0,262782,HILICNeg,0,1,200605,Smp,GBTFate1MT50,IS,C,50,Fate1,ok,ok,ok,ok,all ok,8775095,125.994211,7.2,HILIC,0,8775095
Isethionic acid,200605_Smp_GBTFate1MT8-IS_A,Isethionic acid_13C-1,6.43,1695644,0,147393,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,A,8,Fate1,ok,ok,ok,ok,all ok,1695644,125.994211,7.2,HILIC,0,1695644
Isethionic acid,200605_Smp_GBTFate1MT8-IS_B,Isethionic acid_13C-1,7.6,1397853,0,120656,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,B,8,Fate1,ok,ok,ok,ok,all ok,1397853,125.994211,7.2,HILIC,0,1397853
Isethionic acid,200605_Smp_GBTFate1MT8-IS_C,Isethionic acid_13C-1,7.16,1026539,0,139990,HILICNeg,0,1,200605,Smp,GBTFate1MT8,IS,C,8,Fate1,ok,ok,ok,ok,all ok,1026539,125.994211,7.2,HILIC,0,1026539
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_A,Isethionic acid_13C-1,7.2,4552356,0,323483,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,A,96,Fate1,ok,ok,ok,ok,all ok,4552356,125.994211,7.2,HILIC,0,4552356
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_B,Isethionic acid_13C-1,7.3,10702928,0,389590,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,B,96,Fate1,ok,ok,ok,ok,all ok,10702928,125.994211,7.2,HILIC,0,10702928
Isethionic acid,200605_Smp_GBTFate1MTlong-IS_C,Isethionic acid_13C-1,7.16,11998846,0,475193,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,IS,C,96,Fate1,ok,ok,ok,ok,all ok,11998846,125.994211,7.2,HILIC,0,11998846
Isethionic acid,200605_Smp_GBTFate2MT0-IS_A,Isethionic acid_13C-1,6.97,235068,0,93611,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,A,0,Fate2,ok,ok,ok,ok,all ok,235068,125.994211,7.2,HILIC,0,235068
Isethionic acid,200605_Smp_GBTFate2MT0-IS_B,Isethionic acid_13C-1,7.2,193166,0,69985,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,B,0,Fate2,ok,ok,ok,ok,all ok,193166,125.994211,7.2,HILIC,0,193166
Isethionic acid,200605_Smp_GBTFate2MT0-IS_C,Isethionic acid_13C-1,7.02,688843,0,93873,HILICNeg,0,1,200605,Smp,GBTFate2MT0,IS,C,0,Fate2,ok,ok,ok,ok,all ok,688843,125.994211,7.2,HILIC,0,688843
Isethionic acid,200605_Smp_GBTFate2MT12-IS_A,Isethionic acid_13C-1,7.05,942373,0,114279,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,A,12,Fate2,ok,ok,ok,ok,all ok,942373,125.994211,7.2,HILIC,0,942373
Isethionic acid,200605_Smp_GBTFate2MT12-IS_B,Isethionic acid_13C-1,6.77,1426079,0,125761,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,B,12,Fate2,ok,ok,ok,ok,all ok,1426079,125.994211,7.2,HILIC,0,1426079
Isethionic acid,200605_Smp_GBTFate2MT12-IS_C,Isethionic acid_13C-1,7.27,1806619,0,108651,HILICNeg,0,1,200605,Smp,GBTFate2MT12,IS,C,12,Fate2,ok,ok,ok,ok,all ok,1806619,125.994211,7.2,HILIC,0,1806619
Isethionic acid,200605_Smp_GBTFate2MT24-IS_A,Isethionic acid_13C-1,7.39,1191795,0,156277,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,A,24,Fate2,ok,ok,ok,ok,all ok,1191795,125.994211,7.2,HILIC,0,1191795
Isethionic acid,200605_Smp_GBTFate2MT24-IS_B,Isethionic acid_13C-1,7.02,NA,0,124202,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,B,24,Fate2,ok,ok,ok,bad RT,something is wrong,973427,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate2MT24-IS_C,Isethionic acid_13C-1,6.5,1531690,0,148575,HILICNeg,0,1,200605,Smp,GBTFate2MT24,IS,C,24,Fate2,ok,ok,ok,ok,all ok,1531690,125.994211,7.2,HILIC,0,1531690
Isethionic acid,200605_Smp_GBTFate2MT48-IS_A,Isethionic acid_13C-1,6.49,1549188,0,135815,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,A,48,Fate2,ok,ok,ok,ok,all ok,1549188,125.994211,7.2,HILIC,0,1549188
Isethionic acid,200605_Smp_GBTFate2MT48-IS_B,Isethionic acid_13C-1,6.5,4144001,0,160137,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,B,48,Fate2,ok,ok,ok,ok,all ok,4144001,125.994211,7.2,HILIC,0,4144001
Isethionic acid,200605_Smp_GBTFate2MT48-IS_C,Isethionic acid_13C-1,7.27,2607774,0,132287,HILICNeg,0,1,200605,Smp,GBTFate2MT48,IS,C,48,Fate2,ok,ok,ok,ok,all ok,2607774,125.994211,7.2,HILIC,0,2607774
Isethionic acid,200605_Smp_GBTFate2MT5-IS_A,Isethionic acid_13C-1,7.38,419623,0,78668,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,A,5,Fate2,ok,ok,ok,ok,all ok,419623,125.994211,7.2,HILIC,0,419623
Isethionic acid,200605_Smp_GBTFate2MT5-IS_B,Isethionic acid_13C-1,6.64,NA,0,100431,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,B,5,Fate2,ok,ok,ok,bad RT,something is wrong,651861,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate2MT5-IS_C,Isethionic acid_13C-1,6.96,726720,0,95771,HILICNeg,0,1,200605,Smp,GBTFate2MT5,IS,C,5,Fate2,ok,ok,ok,ok,all ok,726720,125.994211,7.2,HILIC,0,726720
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_A,Isethionic acid_13C-1,6.95,3592718,0,166149,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,A,96,Fate2,ok,ok,ok,ok,all ok,3592718,125.994211,7.2,HILIC,0,3592718
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_B,Isethionic acid_13C-1,6.44,1528311,911312,171166,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,B,96,Fate2,ok,ok,ok,ok,all ok,1528311,125.994211,7.2,HILIC,0,1528311
Isethionic acid,200605_Smp_GBTFate2MTlong-IS_C,Isethionic acid_13C-1,6.96,1143527,0,176294,HILICNeg,0,1,200605,Smp,GBTFate2MTlong,IS,C,96,Fate2,ok,ok,ok,ok,all ok,1143527,125.994211,7.2,HILIC,0,1143527
Isethionic acid,200605_Smp_GBTFate1MT0-neg_A,Isethionic acid_13C-1,6.87,NA,0,67769,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,A,0,Fate1,ok,ok,ok,bad RT,something is wrong,788640,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT0-neg_B,Isethionic acid_13C-1,7.12,1321439,0,83305,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,B,0,Fate1,ok,ok,ok,ok,all ok,1321439,125.994211,7.2,HILIC,0,1321439
Isethionic acid,200605_Smp_GBTFate1MT0-neg_C,Isethionic acid_13C-1,6.32,2162427,0,125190,HILICNeg,0,1,200605,Smp,GBTFate1MT0,neg,C,0,Fate1,ok,ok,ok,ok,all ok,2162427,125.994211,7.2,HILIC,0,2162427
Isethionic acid,200605_Smp_GBTFate1MT12-neg_A,Isethionic acid_13C-1,7.19,2161172,0,76298,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,A,12,Fate1,ok,ok,ok,ok,all ok,2161172,125.994211,7.2,HILIC,0,2161172
Isethionic acid,200605_Smp_GBTFate1MT12-neg_B,Isethionic acid_13C-1,7.21,652761,0,72754,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,B,12,Fate1,ok,ok,ok,ok,all ok,652761,125.994211,7.2,HILIC,0,652761
Isethionic acid,200605_Smp_GBTFate1MT12-neg_C,Isethionic acid_13C-1,6.24,1559157,0,82057,HILICNeg,0,1,200605,Smp,GBTFate1MT12,neg,C,12,Fate1,ok,ok,ok,ok,all ok,1559157,125.994211,7.2,HILIC,0,1559157
Isethionic acid,200605_Smp_GBTFate1MT36-neg_A,Isethionic acid_13C-1,7.4,2744439,0,145026,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,A,36,Fate1,ok,ok,ok,ok,all ok,2744439,125.994211,7.2,HILIC,0,2744439
Isethionic acid,200605_Smp_GBTFate1MT36-neg_B,Isethionic acid_13C-1,7.11,1737037,0,129942,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,B,36,Fate1,ok,ok,ok,ok,all ok,1737037,125.994211,7.2,HILIC,0,1737037
Isethionic acid,200605_Smp_GBTFate1MT36-neg_C,Isethionic acid_13C-1,6.53,3496576,0,178770,HILICNeg,0,1,200605,Smp,GBTFate1MT36,neg,C,36,Fate1,ok,ok,ok,ok,all ok,3496576,125.994211,7.2,HILIC,0,3496576
Isethionic acid,200605_Smp_GBTFate1MT4-neg_A,Isethionic acid_13C-1,7.4,523953,0,57252,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,A,4,Fate1,ok,ok,ok,ok,all ok,523953,125.994211,7.2,HILIC,0,523953
Isethionic acid,200605_Smp_GBTFate1MT4-neg_B,Isethionic acid_13C-1,7.04,1274502,0,106955,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,B,4,Fate1,ok,ok,ok,ok,all ok,1274502,125.994211,7.2,HILIC,0,1274502
Isethionic acid,200605_Smp_GBTFate1MT4-neg_C,Isethionic acid_13C-1,7.15,NA,0,90420,HILICNeg,0,1,200605,Smp,GBTFate1MT4,neg,C,4,Fate1,ok,ok,ok,bad RT,something is wrong,789436,125.994211,7.2,HILIC,0,NA
Isethionic acid,200605_Smp_GBTFate1MT50-neg_A,Isethionic acid_13C-1,6.91,2817363,0,141273,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,A,50,Fate1,ok,ok,ok,ok,all ok,2817363,125.994211,7.2,HILIC,0,2817363
Isethionic acid,200605_Smp_GBTFate1MT50-neg_B,Isethionic acid_13C-1,6.83,2793031,0,164660,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,B,50,Fate1,ok,ok,ok,ok,all ok,2793031,125.994211,7.2,HILIC,0,2793031
Isethionic acid,200605_Smp_GBTFate1MT50-neg_C,Isethionic acid_13C-1,6.71,4454328,0,179803,HILICNeg,0,1,200605,Smp,GBTFate1MT50,neg,C,50,Fate1,ok,ok,ok,ok,all ok,4454328,125.994211,7.2,HILIC,0,4454328
Isethionic acid,200605_Smp_GBTFate1MT8-neg_A,Isethionic acid_13C-1,6.18,1287374,0,116298,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,A,8,Fate1,ok,ok,ok,ok,all ok,1287374,125.994211,7.2,HILIC,0,1287374
Isethionic acid,200605_Smp_GBTFate1MT8-neg_B,Isethionic acid_13C-1,7.54,383818,0,45018,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,B,8,Fate1,ok,ok,ok,ok,all ok,383818,125.994211,7.2,HILIC,0,383818
Isethionic acid,200605_Smp_GBTFate1MT8-neg_C,Isethionic acid_13C-1,6.88,1423603,0,90317,HILICNeg,0,1,200605,Smp,GBTFate1MT8,neg,C,8,Fate1,ok,ok,ok,ok,all ok,1423603,125.994211,7.2,HILIC,0,1423603
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_A,Isethionic acid_13C-1,7.25,5182881,0,224401,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,A,96,Fate1,ok,ok,ok,ok,all ok,5182881,125.994211,7.2,HILIC,0,5182881
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_B,Isethionic acid_13C-1,7.33,5529890,0,214588,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,B,96,Fate1,ok,ok,ok,ok,all ok,5529890,125.994211,7.2,HILIC,0,5529890
Isethionic acid,200605_Smp_GBTFate1MTlong-neg_C,Isethionic acid_13C-1,7.02,8055293,0,456251,HILICNeg,0,1,200605,Smp,GBTFate1MTlong,neg,C,96,Fate1,ok,ok,ok,ok,all ok,8055293,125.994211,7.2,HILIC,0,8055293
Isethionic acid,200605_Smp_GBTFate2MT0-neg_A,Isethionic acid_13C-1,7.02,380617,0,68240,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,A,0,Fate2,ok,ok,ok,ok,all ok,380617,125.994211,7.2,HILIC,0,380617
Isethionic acid,200605_Smp_GBTFate2MT0-neg_B,Isethionic acid_13C-1,7.45,352435,0,65341,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,B,0,Fate2,ok,ok,ok,ok,all ok,352435,125.994211,7.2,HILIC,0,352435
Isethionic acid,200605_Smp_GBTFate2MT0-neg_C,Isethionic acid_13C-1,6.98,485064,0,52020,HILICNeg,0,1,200605,Smp,GBTFate2MT0,neg,C,0,Fate2,ok,ok,ok,ok,all ok,485064,125.994211,7.2,HILIC,0,485064
Isethionic acid,200605_Smp_GBTFate2MT12-neg_A,Isethionic acid_13C-1,7.01,1196056,0,80991,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,A,12,Fate2,ok,ok,ok,ok,all ok,1196056,125.994211,7.2,HILIC,0,1196056
Isethionic acid,200605_Smp_GBTFate2MT12-neg_B,Isethionic acid_13C-1,6.68,1442201,0,71995,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,B,12,Fate2,ok,ok,ok,ok,all ok,1442201,125.994211,7.2,HILIC,0,1442201
Isethionic acid,200605_Smp_GBTFate2MT12-neg_C,Isethionic acid_13C-1,7.36,417620,0,57978,HILICNeg,0,1,200605,Smp,GBTFate2MT12,neg,C,12,Fate2,ok,ok,ok,ok,all ok,417620,125.994211,7.2,HILIC,0,417620
Isethionic acid,200605_Smp_GBTFate2MT24-neg_A,Isethionic acid_13C-1,7.38,474392,0,60558,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,A,24,Fate2,ok,ok,ok,ok,all ok,474392,125.994211,7.2,HILIC,0,474392
Isethionic acid,200605_Smp_GBTFate2MT24-neg_B,Isethionic acid_13C-1,6.9,1494325,0,90157,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,B,24,Fate2,ok,ok,ok,ok,all ok,1494325,125.994211,7.2,HILIC,0,1494325
Isethionic acid,200605_Smp_GBTFate2MT24-neg_C,Isethionic acid_13C-1,6.32,2062180,0,101555,HILICNeg,0,1,200605,Smp,GBTFate2MT24,neg,C,24,Fate2,ok,ok,ok,ok,all ok,2062180,125.994211,7.2,HILIC,0,2062180
Isethionic acid,200605_Smp_GBTFate2MT48-neg_A,Isethionic acid_13C-1,6.18,2598981,0,146895,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,A,48,Fate2,ok,ok,ok,ok,all ok,2598981,125.994211,7.2,HILIC,0,2598981
Isethionic acid,200605_Smp_GBTFate2MT48-neg_B,Isethionic acid_13C-1,6.69,1396640,0,88832,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,B,48,Fate2,ok,ok,ok,ok,all ok,1396640,125.994211,7.2,HILIC,0,1396640
Isethionic acid,200605_Smp_GBTFate2MT48-neg_C,Isethionic acid_13C-1,7.39,592242,0,70906,HILICNeg,0,1,200605,Smp,GBTFate2MT48,neg,C,48,Fate2,ok,ok,ok,ok,all ok,592242,125.994211,7.2,HILIC,0,592242
